timestamp,pair_id,poly_market_id,kalshi_market_id,poly_yes_ask,poly_no_ask,kal_yes_ask,kal_no_ask,poly_yes_bid,poly_no_bid,kal_yes_bid,kal_no_bid
2026-02-24T21:56:11.819768Z,pair-0009,561366,KXMVESPORTSMULTIGAMEEXTENDED-S20260014603CFAB-D896E56920F,0.002,0.0,0.0,0.01,0.0,0.998,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0010,561370,KXMVESPORTSMULTIGAMEEXTENDED-S2026428480F2C0C-763D2645C10,0.268,0.74,0.01,0.01,0.26,0.732,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0011,564165,KXMVESPORTSMULTIGAMEEXTENDED-S2026A3D8A9FE18F-DBED7475407,0.003,0.998,0.01,0.01,0.002,0.997,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0012,564167,KXMVESPORTSMULTIGAMEEXTENDED-S20261C428C01D61-DAB39A8E26B,0.001,0.0,0.01,0.01,0.0,0.999,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0013,564169,KXMVESPORTSMULTIGAMEEXTENDED-S2026822B85EB7EC-5083E742CDE,0.003,0.998,0.01,0.01,0.002,0.997,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0014,564171,KXMVESPORTSMULTIGAMEEXTENDED-S20262FD3A57C997-BDB4EF89E2C,0.001,0.0,0.00483,0.01,0.0,0.999,0.0,0.00517
2026-02-24T21:56:11.819768Z,pair-0015,564175,KXMVESPORTSMULTIGAMEEXTENDED-S2026A729AB2E862-D6D2DE345AC,0.022,0.979,0.01,0.01,0.021,0.978,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0016,564183,KXMVESPORTSMULTIGAMEEXTENDED-S20266CD3C225728-A79D3674E38,0.004,0.997,0.01,0.01,0.003,0.996,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0017,564194,KXMVESPORTSMULTIGAMEEXTENDED-S202624BE0F3F655-7BCDFFC0671,0.24,0.77,0.01,0.01,0.23,0.76,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0018,566139,KXMVESPORTSMULTIGAMEEXTENDED-S2026E66F3A73597-B68003FE7F4,0.09,0.9299999999999999,0.0,0.01,0.07,0.91,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0019,566188,KXMVESPORTSMULTIGAMEEXTENDED-S20261C0B9B24F84-48158D53369,0.37,0.64,0.01,0.01,0.36,0.63,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0020,566233,KXMVESPORTSMULTIGAMEEXTENDED-S20268E197123E9A-D65F0EF32E0,0.002,0.999,0.0,0.01,0.001,0.998,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0021,569340,KXMVESPORTSMULTIGAMEEXTENDED-S2026F0FEBF09EAB-F074159F0EC,0.016,0.995,0.0,0.01,0.005,0.984,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0022,572110,KXMVESPORTSMULTIGAMEEXTENDED-S2026CCA7AC539E4-E41DCF9FD03,0.079,0.937,0.01,0.01,0.063,0.921,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0023,572111,KXMVESPORTSMULTIGAMEEXTENDED-S2026A4066646D42-28EAC03A919,0.003,0.999,0.0,0.01,0.001,0.997,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0024,599354,KXMVESPORTSMULTIGAMEEXTENDED-S2026BAC68D9E21E-ACE5457F8D3,0.83,0.18000000000000005,0.01,0.01,0.82,0.17000000000000004,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0025,601984,KXMVESPORTSMULTIGAMEEXTENDED-S2026C3FD29CB5B6-B2372072844,0.18,0.83,0.0,0.01,0.17,0.8200000000000001,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0026,629036,KXMVESPORTSMULTIGAMEEXTENDED-S202615AD05C4662-58EED77FF06,0.004,0.998,0.01,0.01,0.002,0.996,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0027,629061,KXMVESPORTSMULTIGAMEEXTENDED-S20262C383DFD836-DBFB0EDCE0C,0.01,0.999,0.0,0.01,0.001,0.99,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0028,629100,KXMVESPORTSMULTIGAMEEXTENDED-S2026662D7302F43-1E418D56ADA,0.24,0.79,0.0,0.01,0.21,0.76,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0029,629531,KXMVESPORTSMULTIGAMEEXTENDED-S20260588A906FF1-42B1A323017,0.89,0.15000000000000002,0.01,0.01,0.85,0.10999999999999999,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0030,630883,KXMVESPORTSMULTIGAMEEXTENDED-S2026AF69121B636-06A309A968F,0.84,0.18999999999999995,0.01,0.01,0.81,0.16000000000000003,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0031,630989,KXMVESPORTSMULTIGAMEEXTENDED-S2026869A5C25B61-CEA1B7DB318,0.06,0.95,0.01,0.01,0.05,0.94,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0032,643551,KXMVESPORTSMULTIGAMEEXTENDED-S2026148B47D97FD-6D0D9362D5F,0.23,0.78,0.01,0.01,0.22,0.77,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0033,643552,KXMVESPORTSMULTIGAMEEXTENDED-S20266CA3F9D8D25-C08EA7C2823,0.003,0.998,0.0,0.01,0.002,0.997,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0034,643554,KXMVESPORTSMULTIGAMEEXTENDED-S2026237DA582068-FEF7DEF7A4F,0.002,0.999,0.01,0.01,0.001,0.998,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0035,643560,KXMVESPORTSMULTIGAMEEXTENDED-S2026BF31535D6B2-374B6BB1914,0.004,0.999,0.01,0.01,0.001,0.996,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0036,643570,KXMVESPORTSMULTIGAMEEXTENDED-S20265CF3AB033BE-2E57A55E2C5,0.058,0.962,0.0,0.01,0.038,0.942,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0037,643575,KXMVESPORTSMULTIGAMEEXTENDED-S2026BC7C1B61F9E-F3479B51B68,0.003,0.999,0.01,0.01,0.001,0.997,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0038,643578,KXMVESPORTSMULTIGAMEEXTENDED-S2026632CDF12D8B-2868B887D58,0.002,0.999,0.0,0.01,0.001,0.998,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0039,643608,KXMVESPORTSMULTIGAMEEXTENDED-S20264EFF3A6DB49-DAB151016CD,0.009,0.998,0.01,0.01,0.002,0.991,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0040,643621,KXMVESPORTSMULTIGAMEEXTENDED-S20266333BE1D0A3-F442E6CEEEA,0.046,0.995,0.0,0.01,0.005,0.954,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0041,643623,KXMVESPORTSMULTIGAMEEXTENDED-S2026974CAFFFD5D-F86FB99326C,0.009,0.998,0.0,0.01,0.002,0.991,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0042,643629,KXMVESPORTSMULTIGAMEEXTENDED-S20265739D6445C9-3D290031DF8,0.007,0.998,0.0,0.01,0.002,0.993,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0043,643633,KXMVESPORTSMULTIGAMEEXTENDED-S2026CE5CCB80D19-AC3A4033046,0.048,0.0,0.01,0.01,0.0,0.952,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0044,643666,KXMVESPORTSMULTIGAMEEXTENDED-S202685ECE000FBA-13CC793CB6E,0.046,0.994,0.0,0.01,0.006,0.954,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0045,643667,KXMVESPORTSMULTIGAMEEXTENDED-S2026A2843E2FA9E-336E396EDDD,0.001,0.0,0.01,0.01,0.0,0.999,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0046,643672,KXMVESPORTSMULTIGAMEEXTENDED-S202620C6FCC440F-1515D834BB2,0.003,0.998,0.0,0.01,0.002,0.997,0.0,0.01
2026-02-24T21:56:11.819768Z,pair-0047,643683,KXMVESPORTSMULTIGAMEEXTENDED-S20262722A335DC4-FA5322AA8C1,0.003,0.998,0.01,0.01,0.002,0.997,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0048,643684,KXMVESPORTSMULTIGAMEEXTENDED-S2026782AFD948C3-EC6225A0442,0.001,0.0,0.01,0.01,0.0,0.999,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0049,643689,KXMVESPORTSMULTIGAMEEXTENDED-S2026179DF71998D-0D534C05B4D,0.498,0.558,0.01,0.01,0.442,0.502,0.0,0.0
2026-02-24T21:56:11.819768Z,pair-0050,643734,KXMVESPORTSMULTIGAMEEXTENDED-S2026DFCCDF3525F-B0715D20AC3,0.006,0.998,0.01,0.01,0.002,0.994,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0001,540817,KXMVESPORTSMULTIGAMEEXTENDED-S2026FE4DFA63720-C09B1AD83CC,0.52,0.49,0.0,0.01,0.51,0.48,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0002,553831,KXMVESPORTSMULTIGAMEEXTENDED-S20266E3B5041D26-529687C9211,0.022,0.981,0.01,0.01,0.019,0.978,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0003,553855,KXMVESPORTSMULTIGAMEEXTENDED-S202641B0FD39B28-D9234D84BCE,0.007,0.994,0.01,0.01,0.006,0.993,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0004,553856,KXMVESPORTSMULTIGAMEEXTENDED-S2026EAB483FDC08-EEB106D2DB6,0.35,0.6599999999999999,0.01,0.01,0.34,0.65,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0005,553866,KXMVESPORTSMULTIGAMEEXTENDED-S2026D27F0939C58-63B6F3178C4,0.126,0.876,0.0,0.01,0.124,0.874,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0006,553867,KXMVESPORTSMULTIGAMEEXTENDED-S2026D7CF31C95CE-71A80CF3D59,0.01,0.991,0.01,0.01,0.009,0.99,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0007,553875,KXMVESPORTSMULTIGAMEEXTENDED-S2026E5D0BD085AB-DA7194C394E,0.002,0.999,0.01,0.01,0.001,0.998,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0008,559681,KXMVESPORTSMULTIGAMEEXTENDED-S2026A48B0CF7A66-BDA3C2530D4,0.01,0.991,0.01,0.01,0.009,0.99,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0009,561366,KXMVESPORTSMULTIGAMEEXTENDED-S20260014603CFAB-D896E56920F,0.002,0.0,0.0,0.01,0.0,0.998,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0010,561370,KXMVESPORTSMULTIGAMEEXTENDED-S2026428480F2C0C-763D2645C10,0.268,0.74,0.01,0.01,0.26,0.732,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0011,564165,KXMVESPORTSMULTIGAMEEXTENDED-S2026A3D8A9FE18F-DBED7475407,0.003,0.998,0.01,0.01,0.002,0.997,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0012,564167,KXMVESPORTSMULTIGAMEEXTENDED-S20261C428C01D61-DAB39A8E26B,0.001,0.0,0.01,0.01,0.0,0.999,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0013,564169,KXMVESPORTSMULTIGAMEEXTENDED-S2026822B85EB7EC-5083E742CDE,0.003,0.998,0.01,0.01,0.002,0.997,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0014,564171,KXMVESPORTSMULTIGAMEEXTENDED-S20262FD3A57C997-BDB4EF89E2C,0.001,0.0,0.00483,0.01,0.0,0.999,0.0,0.00517
2026-02-24T21:56:56.931132Z,pair-0015,564175,KXMVESPORTSMULTIGAMEEXTENDED-S2026A729AB2E862-D6D2DE345AC,0.022,0.979,0.01,0.01,0.021,0.978,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0016,564183,KXMVESPORTSMULTIGAMEEXTENDED-S20266CD3C225728-A79D3674E38,0.004,0.997,0.01,0.01,0.003,0.996,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0017,564194,KXMVESPORTSMULTIGAMEEXTENDED-S202624BE0F3F655-7BCDFFC0671,0.24,0.77,0.01,0.01,0.23,0.76,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0018,566139,KXMVESPORTSMULTIGAMEEXTENDED-S2026E66F3A73597-B68003FE7F4,0.09,0.9299999999999999,0.0,0.01,0.07,0.91,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0019,566188,KXMVESPORTSMULTIGAMEEXTENDED-S20261C0B9B24F84-48158D53369,0.37,0.64,0.01,0.01,0.36,0.63,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0020,566233,KXMVESPORTSMULTIGAMEEXTENDED-S20268E197123E9A-D65F0EF32E0,0.002,0.999,0.0,0.01,0.001,0.998,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0021,569340,KXMVESPORTSMULTIGAMEEXTENDED-S2026F0FEBF09EAB-F074159F0EC,0.016,0.995,0.0,0.01,0.005,0.984,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0022,572110,KXMVESPORTSMULTIGAMEEXTENDED-S2026CCA7AC539E4-E41DCF9FD03,0.079,0.937,0.01,0.01,0.063,0.921,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0023,572111,KXMVESPORTSMULTIGAMEEXTENDED-S2026A4066646D42-28EAC03A919,0.003,0.999,0.0,0.01,0.001,0.997,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0024,599354,KXMVESPORTSMULTIGAMEEXTENDED-S2026BAC68D9E21E-ACE5457F8D3,0.83,0.18000000000000005,0.01,0.01,0.82,0.17000000000000004,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0025,601984,KXMVESPORTSMULTIGAMEEXTENDED-S2026C3FD29CB5B6-B2372072844,0.18,0.83,0.0,0.01,0.17,0.8200000000000001,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0026,629036,KXMVESPORTSMULTIGAMEEXTENDED-S202615AD05C4662-58EED77FF06,0.004,0.998,0.01,0.01,0.002,0.996,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0027,629061,KXMVESPORTSMULTIGAMEEXTENDED-S20262C383DFD836-DBFB0EDCE0C,0.01,0.999,0.0,0.01,0.001,0.99,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0028,629100,KXMVESPORTSMULTIGAMEEXTENDED-S2026662D7302F43-1E418D56ADA,0.24,0.79,0.0,0.01,0.21,0.76,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0029,629531,KXMVESPORTSMULTIGAMEEXTENDED-S20260588A906FF1-42B1A323017,0.89,0.15000000000000002,0.01,0.01,0.85,0.10999999999999999,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0030,630883,KXMVESPORTSMULTIGAMEEXTENDED-S2026AF69121B636-06A309A968F,0.84,0.18999999999999995,0.01,0.01,0.81,0.16000000000000003,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0031,630989,KXMVESPORTSMULTIGAMEEXTENDED-S2026869A5C25B61-CEA1B7DB318,0.06,0.95,0.01,0.01,0.05,0.94,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0032,643551,KXMVESPORTSMULTIGAMEEXTENDED-S2026148B47D97FD-6D0D9362D5F,0.23,0.78,0.01,0.01,0.22,0.77,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0033,643552,KXMVESPORTSMULTIGAMEEXTENDED-S20266CA3F9D8D25-C08EA7C2823,0.003,0.998,0.0,0.01,0.002,0.997,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0034,643554,KXMVESPORTSMULTIGAMEEXTENDED-S2026237DA582068-FEF7DEF7A4F,0.002,0.999,0.01,0.01,0.001,0.998,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0035,643560,KXMVESPORTSMULTIGAMEEXTENDED-S2026BF31535D6B2-374B6BB1914,0.004,0.999,0.01,0.01,0.001,0.996,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0036,643570,KXMVESPORTSMULTIGAMEEXTENDED-S20265CF3AB033BE-2E57A55E2C5,0.058,0.962,0.0,0.01,0.038,0.942,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0037,643575,KXMVESPORTSMULTIGAMEEXTENDED-S2026BC7C1B61F9E-F3479B51B68,0.003,0.999,0.01,0.01,0.001,0.997,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0038,643578,KXMVESPORTSMULTIGAMEEXTENDED-S2026632CDF12D8B-2868B887D58,0.002,0.999,0.0,0.01,0.001,0.998,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0039,643608,KXMVESPORTSMULTIGAMEEXTENDED-S20264EFF3A6DB49-DAB151016CD,0.009,0.998,0.01,0.01,0.002,0.991,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0040,643621,KXMVESPORTSMULTIGAMEEXTENDED-S20266333BE1D0A3-F442E6CEEEA,0.046,0.995,0.0,0.01,0.005,0.954,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0041,643623,KXMVESPORTSMULTIGAMEEXTENDED-S2026974CAFFFD5D-F86FB99326C,0.009,0.998,0.0,0.01,0.002,0.991,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0042,643629,KXMVESPORTSMULTIGAMEEXTENDED-S20265739D6445C9-3D290031DF8,0.007,0.998,0.0,0.01,0.002,0.993,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0043,643633,KXMVESPORTSMULTIGAMEEXTENDED-S2026CE5CCB80D19-AC3A4033046,0.048,0.0,0.01,0.01,0.0,0.952,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0044,643666,KXMVESPORTSMULTIGAMEEXTENDED-S202685ECE000FBA-13CC793CB6E,0.046,0.994,0.0,0.01,0.006,0.954,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0045,643667,KXMVESPORTSMULTIGAMEEXTENDED-S2026A2843E2FA9E-336E396EDDD,0.001,0.0,0.01,0.01,0.0,0.999,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0046,643672,KXMVESPORTSMULTIGAMEEXTENDED-S202620C6FCC440F-1515D834BB2,0.003,0.998,0.0,0.01,0.002,0.997,0.0,0.01
2026-02-24T21:56:56.931132Z,pair-0047,643683,KXMVESPORTSMULTIGAMEEXTENDED-S20262722A335DC4-FA5322AA8C1,0.003,0.998,0.01,0.01,0.002,0.997,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0048,643684,KXMVESPORTSMULTIGAMEEXTENDED-S2026782AFD948C3-EC6225A0442,0.001,0.0,0.01,0.01,0.0,0.999,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0049,643689,KXMVESPORTSMULTIGAMEEXTENDED-S2026179DF71998D-0D534C05B4D,0.498,0.558,0.01,0.01,0.442,0.502,0.0,0.0
2026-02-24T21:56:56.931132Z,pair-0050,643734,KXMVESPORTSMULTIGAMEEXTENDED-S2026DFCCDF3525F-B0715D20AC3,0.006,0.998,0.01,0.01,0.002,0.994,0.0,0.0
